gene_name,transcript_name,transcript_biotype,UniProtKB,scFib,iHSC,iHSC_transcript_percent,scFib_transcript_percent,iHSC_entropy,scFib_entropy,entropy_diff
TUT7,TUT7-202,protein_coding,Q5VYS9,0.0,2.0,0.001943634596695821,0.0,0.5102612274713891,0.1402524454303991,0.37000878204099
TUT7,TUT7-203,protein_coding,Q5VYT0,4.0,15.0,0.014577259475218658,0.005256241787122208,0.5102612274713891,0.1402524454303991,0.37000878204099
TUT7,TUT7-204,protein_coding,A0A0C4DFW3,11.0,840.0,0.8163265306122449,0.01445466491458607,0.5102612274713891,0.1402524454303991,0.37000878204099
TUT7,TUT7-205,protein_coding,Q5VYS8,702.0,145.0,0.14091350826044705,0.9224704336399474,0.5102612274713891,0.1402524454303991,0.37000878204099
TXNL4A,TXNL4A-201,protein_coding,P83876,2404.0,327.0,0.09628975265017668,0.7479775980087119,1.180582949142427,0.8283469642984265,0.3522359848440004
TXNL4A,TXNL4A-202,nonsense_mediated_decay,O14835,63.0,82.0,0.024146054181389872,0.019601742377100186,1.180582949142427,0.8283469642984265,0.3522359848440004
TXNL4A,TXNL4A-203,protein_coding,K7ESL1,377.0,63.0,0.018551236749116608,0.11729931549471063,1.180582949142427,0.8283469642984265,0.3522359848440004
TXNL4A,TXNL4A-204,nonsense_mediated_decay,K7EPA6,46.0,9.0,0.00265017667844523,0.01431238332296204,1.180582949142427,0.8283469642984265,0.3522359848440004
TXNL4A,TXNL4A-205,nonsense_mediated_decay,K7EMX5,0.0,0.0,0.0,0.0,1.180582949142427,0.8283469642984265,0.3522359848440004
TXNL4A,TXNL4A-208,protein_coding,K7EJU2,294.0,405.0,0.11925795053003534,0.09147479775980087,1.180582949142427,0.8283469642984265,0.3522359848440004
TXNL4A,TXNL4A-210,protein_coding,K7ES07,2.0,0.0,0.0,0.0006222775357809583,1.180582949142427,0.8283469642984265,0.3522359848440004
U2SURP,U2SURP-203,nonsense_mediated_decay,H0Y8D9,0.0,374.0,0.18579234972677597,0.0,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-204,protein_coding,C9JDJ7,4.0,17.0,0.008445106805762544,0.0014738393515106854,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-205,protein_coding,H7C4V2,797.0,413.0,0.20516641828117238,0.29366249078850404,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-208,protein_coding,O15042,363.0,32.0,0.015896671634376552,0.1337509211495947,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-211,nonsense_mediated_decay,E7EW00,124.0,54.0,0.026825633383010434,0.045689019896831246,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-214,protein_coding,E7ET15,736.0,596.0,0.29607550919026326,0.2711864406779661,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-215,protein_coding,C9J5L1,657.0,379.0,0.18827620466964728,0.24207811348563008,1.598632580532735,1.4827242255383508,0.11590835499438423
U2SURP,U2SURP-217,protein_coding,U3KPT1,0.0,18.0,0.00894187779433681,0.0,1.598632580532735,1.4827242255383508,0.11590835499438423
UBAP2L,UBAP2L-201,protein_coding,F8W726,16.0,18.0,0.015789473684210527,0.012618296529968454,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-202,protein_coding,Q14157,99.0,4.0,0.0035087719298245615,0.07807570977917981,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-204,protein_coding,Q5VU77,0.0,5.0,0.0043859649122807015,0.0,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-205,protein_coding,Q5VU78,745.0,121.0,0.10614035087719298,0.5875394321766562,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-206,protein_coding,H0Y5H6,3.0,8.0,0.007017543859649123,0.002365930599369085,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-208,protein_coding,H7C2T8,0.0,48.0,0.042105263157894736,0.0,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-209,protein_coding,Q5VU79,0.0,0.0,0.0,0.0,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-210,protein_coding,Q5VU81,38.0,743.0,0.6517543859649123,0.02996845425867508,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBAP2L,UBAP2L-211,protein_coding,Q5VU80,156.0,39.0,0.034210526315789476,0.12302839116719243,0.9068521345748914,0.9503695738754718,0.043517439300580385
UBC,UBC-201,protein_coding,P0CG48,12730.0,13547.0,0.5336195690707842,0.39915966386554624,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-202,protein_coding,F5H265,0.0,1.0,3.939023909875133e-05,0.0,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-203,protein_coding,F5H6Q2,4.0,1.0,3.939023909875133e-05,0.00012542330364981815,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-206,protein_coding,Q96C32,17937.0,11039.0,0.43482884941111594,0.5624294493916969,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-207,protein_coding,F5H747,1.0,0.0,0.0,3.135582591245454e-05,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-208,protein_coding,F5GYU3,6.0,2.0,7.878047819750266e-05,0.0001881349554747272,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-209,protein_coding,F5GXK7,51.0,13.0,0.0005120731082837673,0.0015991471215351812,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-210,protein_coding,F5H388,0.0,0.0,0.0,0.0,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-211,protein_coding,F5GZ39,969.0,572.0,0.02253121676448576,0.030383795309168442,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBC,UBC-213,protein_coding,F5H2Z3,1.0,0.0,0.0,3.135582591245454e-05,0.7864105591715025,0.8089633521028382,0.02255279293133572
UBE2A,UBE2A-201,protein_coding,A0A0R4J2E5,39.0,2825.0,0.9074847414070029,0.02050473186119874,0.12126630739724333,0.25022288631482675,0.12895657891758344
UBE2A,UBE2A-202,protein_coding,P49459,1.0,0.0,0.0,0.0005257623554153522,0.12126630739724333,0.25022288631482675,0.12895657891758344
UBE2A,UBE2A-207,protein_coding,A0A0D9SG71,639.0,76.0,0.024413748795374238,0.3359621451104101,0.12126630739724333,0.25022288631482675,0.12895657891758344
UBE2A,UBE2A-209,nonsense_mediated_decay,A0A0D9SF75,0.0,0.0,0.0,0.0,0.12126630739724333,0.25022288631482675,0.12895657891758344
UBE2A,UBE2A-211,protein_coding,A0A0D9SEZ6,2.0,0.0,0.0,0.0010515247108307045,0.12126630739724333,0.25022288631482675,0.12895657891758344
UBE2A,UBE2A-212,protein_coding,A0A8Q3SIL6,0.0,0.0,0.0,0.0,0.12126630739724333,0.25022288631482675,0.12895657891758344
UBE2C,UBE2C-201,protein_coding,K4DI81,742.0,94.0,0.02229072800569125,0.0207883898803687,1.1128540976136276,1.096701048333359,0.016153049280268617
UBE2C,UBE2C-202,protein_coding,O00762,524.0,134.0,0.031776144178325826,0.014680749726837194,1.1128540976136276,1.096701048333359,0.016153049280268617
UBE2C,UBE2C-206,protein_coding,A0A0A0MSE8,1049.0,90.0,0.021342186388427793,0.02938951615162637,1.1128540976136276,1.096701048333359,0.016153049280268617
UBE2C,UBE2C-208,protein_coding,A0A087WVK1,18.0,2.0,0.00047427080863172874,0.0005043005631356288,1.1128540976136276,1.096701048333359,0.016153049280268617
UBE2D3,UBE2D3-201,protein_coding,P61077,9.0,9.0,0.005269320843091335,0.0010560901196902137,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-205,protein_coding,H9KV45,18.0,3.0,0.001756440281030445,0.0021121802393804273,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-211,protein_coding,D6RAH7,13.0,5.0,0.002927400468384075,0.0015254635062191973,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-212,nonsense_mediated_decay,D6R9F6,1.0,6.0,0.00351288056206089,0.00011734334663224596,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-213,protein_coding,D6RIZ3,1.0,97.0,0.056791569086651054,0.00011734334663224596,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-215,nonsense_mediated_decay,D6R933,6.0,2.0,0.00117096018735363,0.0007040600797934757,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-222,protein_coding,D6RA11,0.0,4.0,0.00234192037470726,0.0,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-223,protein_coding,D6RGD0,1.0,9.0,0.005269320843091335,0.00011734334663224596,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-225,protein_coding,D6RAW0,9.0,0.0,0.0,0.0010560901196902137,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-226,nonsense_mediated_decay,D6RJB3,1.0,2.0,0.00117096018735363,0.00011734334663224596,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-228,nonsense_mediated_decay,D6R980,0.0,1.0,0.000585480093676815,0.0,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2D3,UBE2D3-233,protein_coding,A0A087WY85,16.0,1.0,0.000585480093676815,0.0018774935461159353,1.2387303596260688,1.917047419504474,0.6783170598784052
UBE2E3,UBE2E3-201,protein_coding,Q969T4,5.0,37.0,0.03445065176908752,0.0013241525423728813,1.0176245407277285,1.1454803744063913,0.12785583367866282
UBE2E3,UBE2E3-203,protein_coding,R4GND1,0.0,6.0,0.00558659217877095,0.0,1.0176245407277285,1.1454803744063913,0.12785583367866282
UBE2E3,UBE2E3-204,protein_coding,A0A1B0GX65,0.0,0.0,0.0,0.0,1.0176245407277285,1.1454803744063913,0.12785583367866282
UBE2E3,UBE2E3-205,protein_coding,R4GMM6,4.0,3.0,0.002793296089385475,0.001059322033898305,1.0176245407277285,1.1454803744063913,0.12785583367866282
UBE2E3,UBE2E3-207,protein_coding,R4GN77,19.0,3.0,0.002793296089385475,0.005031779661016949,1.0176245407277285,1.1454803744063913,0.12785583367866282
UBE2E3,UBE2E3-208,protein_coding,R4GNG6,5.0,4.0,0.0037243947858473,0.0013241525423728813,1.0176245407277285,1.1454803744063913,0.12785583367866282
UBE2F,UBE2F-201,protein_coding,Q969M7,1328.0,257.0,0.3359477124183007,0.8894842598794374,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-202,protein_coding,C9IZ93,3.0,28.0,0.036601307189542485,0.0020093770931011385,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-206,protein_coding,C9JF62,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-207,nonsense_mediated_decay,F2Z363,22.0,268.0,0.3503267973856209,0.014735432016075016,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-209,nonsense_mediated_decay,F8WB39,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-210,protein_coding,C9JSK8,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-211,protein_coding,C9J9P8,0.0,7.0,0.009150326797385621,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-212,nonsense_mediated_decay,G5E9R6,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-213,nonsense_mediated_decay,F8WD80,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-214,nonsense_mediated_decay,F8WFB7,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-216,nonsense_mediated_decay,F8WCT3,1.0,47.0,0.06143790849673202,0.0006697923643670462,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-217,protein_coding,C9JFD2,0.0,0.0,0.0,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2F,UBE2F-219,nonsense_mediated_decay,F8WDQ9,0.0,4.0,0.00522875816993464,0.0,1.1484483885527306,0.10482368159024177,1.0436247069624889
UBE2G2,UBE2G2-201,protein_coding,P60604,2.0,3.0,0.004225352112676056,0.0023923444976076554,1.0114042647073518,0.8018185525433372,0.20958571216401456
UBE2G2,UBE2G2-205,nonsense_mediated_decay,F8WDB1,7.0,1.0,0.0014084507042253522,0.008373205741626795,1.0114042647073518,0.8018185525433372,0.20958571216401456
UBE2G2,UBE2G2-209,nonsense_mediated_decay,F8WCB9,1.0,2.0,0.0028169014084507044,0.0011961722488038277,1.0114042647073518,0.8018185525433372,0.20958571216401456
UFSP2,UFSP2-201,protein_coding,Q9NUQ7,140.0,62.0,0.08389715832205684,0.1941747572815534,1.060625046292914,0.9049492435997439,0.15567580269317016
UFSP2,UFSP2-203,nonsense_mediated_decay,D6RB53,1.0,1.0,0.0013531799729364006,0.0013869625520110957,1.060625046292914,0.9049492435997439,0.15567580269317016
UFSP2,UFSP2-204,protein_coding,D6RA67,26.0,412.0,0.557510148849797,0.036061026352288486,1.060625046292914,0.9049492435997439,0.15567580269317016
UFSP2,UFSP2-205,protein_coding,H0Y9B0,4.0,4.0,0.005412719891745603,0.005547850208044383,1.060625046292914,0.9049492435997439,0.15567580269317016
UFSP2,UFSP2-207,nonsense_mediated_decay,D6RGX2,424.0,54.0,0.07307171853856563,0.5880721220527045,1.060625046292914,0.9049492435997439,0.15567580269317016
UFSP2,UFSP2-208,protein_coding,H0YA18,0.0,80.0,0.10825439783491204,0.0,1.060625046292914,0.9049492435997439,0.15567580269317016
UFSP2,UFSP2-209,nonsense_mediated_decay,D6R9J7,26.0,5.0,0.006765899864682003,0.036061026352288486,1.060625046292914,0.9049492435997439,0.15567580269317016
UPF3A,UPF3A-201,protein_coding,Q9H1J1,1103.0,112.0,0.06825106642291286,0.1964731029568935,0.38769332550813873,0.5727759328729687,0.18508260736482995
UPF3A,UPF3A-209,protein_coding,A0A087WZ33,387.0,745.0,0.45399146861669715,0.06893480584253651,0.38769332550813873,0.5727759328729687,0.18508260736482995
URI1,URI1-201,protein_coding,O94763,165.0,60.0,0.036518563603164945,0.12052593133674215,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-203,protein_coding,I3L2V7,0.0,8.0,0.004869141813755326,0.0,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-205,protein_coding,I3L0K5,0.0,0.0,0.0,0.0,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-206,nonsense_mediated_decay,I3L467,233.0,1397.0,0.8502738892270237,0.1701972242512783,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-208,protein_coding,I3L104,0.0,8.0,0.004869141813755326,0.0,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-209,nonsense_mediated_decay,I3L130,0.0,0.0,0.0,0.0,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-211,protein_coding,I3L280,386.0,23.0,0.01399878271454656,0.28195763330898466,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-212,protein_coding,I3NI51,4.0,5.0,0.0030432136335970784,0.0029218407596785976,0.33435028878821216,1.0640775759843915,0.7297272871961793
URI1,URI1-213,protein_coding,K7EQZ9,0.0,0.0,0.0,0.0,0.33435028878821216,1.0640775759843915,0.7297272871961793
UROS,UROS-201,protein_coding,Q5T3L7,38.0,9.0,0.007058823529411765,0.00832420591456736,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-202,protein_coding,Q5T3L8,31.0,20.0,0.01568627450980392,0.006790799561883899,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-203,protein_coding,P10746,43.0,7.0,0.005490196078431373,0.009419496166484118,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-205,protein_coding,Q5T3L9,19.0,7.0,0.005490196078431373,0.00416210295728368,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-206,protein_coding,A0A087WUV7,46.0,12.0,0.009411764705882352,0.010076670317634174,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-207,nonsense_mediated_decay,A0A3B3IS33,0.0,0.0,0.0,0.0,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-208,nonsense_mediated_decay,A0A3B3IUC8,0.0,0.0,0.0,0.0,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-211,protein_coding,A0A087WZB7,2.0,7.0,0.005490196078431373,0.0004381161007667032,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-212,protein_coding,A0A087X021,0.0,2.0,0.001568627450980392,0.0,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-213,nonsense_mediated_decay,A0A3B3ISL9,2.0,4.0,0.003137254901960784,0.0004381161007667032,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-215,nonsense_mediated_decay,A0A3B3ISX6,0.0,1.0,0.000784313725490196,0.0,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-217,protein_coding,A0A3B3ITJ2,1.0,1.0,0.000784313725490196,0.0002190580503833516,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-218,nonsense_mediated_decay,A0A3B3IS76,1.0,2.0,0.001568627450980392,0.0002190580503833516,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-220,nonsense_mediated_decay,A0A3B3IU75,1.0,0.0,0.0,0.0002190580503833516,2.184388537243296,1.8236384176186036,0.3607501196246923
UROS,UROS-221,protein_coding,A0A3B3ISM6,7.0,6.0,0.004705882352941176,0.0015334063526834612,2.184388537243296,1.8236384176186036,0.3607501196246923
USP15,USP15-201,protein_coding,Q9Y4E8,357.0,64.0,0.011976047904191617,0.28378378378378377,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-205,protein_coding,F8VVY7,8.0,14.0,0.002619760479041916,0.006359300476947536,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-209,nonsense_mediated_decay,H0YH96,0.0,0.0,0.0,0.0,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-210,protein_coding,F8VZG8,0.0,31.0,0.005800898203592814,0.0,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-212,protein_coding,H0YI31,1.0,3.0,0.000561377245508982,0.000794912559618442,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-214,protein_coding,H0YI26,0.0,3.0,0.000561377245508982,0.0,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-215,protein_coding,F8W0H4,23.0,4731.0,0.8852919161676647,0.018282988871224166,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP15,USP15-219,nonsense_mediated_decay,H0YHM4,1.0,0.0,0.0,0.000794912559618442,0.13894830281443177,0.3581888586233325,0.21924055580890073
USP33,USP33-201,protein_coding,Q8TEY7,1.0,3.0,0.0057251908396946565,0.00045495905368516835,1.0433534269422904,0.8165033382470197,0.22685008869527068
USP33,USP33-209,protein_coding,H0YCV3,12.0,6.0,0.011450381679389313,0.00545950864422202,1.0433534269422904,0.8165033382470197,0.22685008869527068
USP33,USP33-211,protein_coding,E9PQP0,0.0,7.0,0.013358778625954198,0.0,1.0433534269422904,0.8165033382470197,0.22685008869527068
USP33,USP33-212,protein_coding,E9PP47,0.0,0.0,0.0,0.0,1.0433534269422904,0.8165033382470197,0.22685008869527068
USP33,USP33-214,nonsense_mediated_decay,H0YD08,15.0,0.0,0.0,0.006824385805277525,1.0433534269422904,0.8165033382470197,0.22685008869527068
USP33,USP33-216,protein_coding,E9PLK7,0.0,0.0,0.0,0.0,1.0433534269422904,0.8165033382470197,0.22685008869527068
USP34,USP34-201,protein_coding,Q70CQ2,3219.0,512.0,0.34664861205145564,0.8457698370993169,1.1819313892426153,0.5191277753009087,0.6628036139417066
USP34,USP34-202,protein_coding,H7C183,418.0,146.0,0.0988490182802979,0.10982658959537572,1.1819313892426153,0.5191277753009087,0.6628036139417066
USP34,USP34-203,protein_coding,H7C150,0.0,649.0,0.43940419769803657,0.0,1.1819313892426153,0.5191277753009087,0.6628036139417066
USP34,USP34-204,nonsense_mediated_decay,H7BZ73,0.0,3.0,0.002031144211238998,0.0,1.1819313892426153,0.5191277753009087,0.6628036139417066
USP34,USP34-205,protein_coding,A0A0C4DG73,164.0,122.0,0.08259986459038592,0.04308985811875985,1.1819313892426153,0.5191277753009087,0.6628036139417066
USP48,USP48-201,protein_coding,Q86UV5,436.0,77.0,0.06968325791855204,0.30575035063113604,0.7478193405756078,0.648500821118054,0.09931851945755388
USP48,USP48-202,nonsense_mediated_decay,H3BLX5,4.0,56.0,0.05067873303167421,0.002805049088359046,0.7478193405756078,0.648500821118054,0.09931851945755388
USP48,USP48-203,protein_coding,A0A0A0MRS6,134.0,508.0,0.4597285067873303,0.09396914446002805,0.7478193405756078,0.648500821118054,0.09931851945755388
USP48,USP48-211,protein_coding,E9PJH5,0.0,4.0,0.0036199095022624436,0.0,0.7478193405756078,0.648500821118054,0.09931851945755388
USP48,USP48-212,protein_coding,E9PRY5,5.0,1.0,0.0009049773755656109,0.0035063113604488078,0.7478193405756078,0.648500821118054,0.09931851945755388
USP48,USP48-214,protein_coding,E9PJ87,0.0,0.0,0.0,0.0,0.7478193405756078,0.648500821118054,0.09931851945755388
USP48,USP48-215,protein_coding,E9PJ93,2.0,7.0,0.006334841628959276,0.001402524544179523,0.7478193405756078,0.648500821118054,0.09931851945755388
VCP,VCP-201,protein_coding,P55072,67.0,13.0,0.0032720865844450037,0.025709900230237913,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-202,protein_coding,C9JUP7,12.0,683.0,0.17191039516737983,0.004604758250191865,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-209,protein_coding,A0A7I2V540,2.0,2.0,0.0005033979360684622,0.0007674597083653108,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-210,nonsense_mediated_decay,A0A7I2YQJ0,0.0,1.0,0.0002516989680342311,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-211,nonsense_mediated_decay,A0A7I2V5G8,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-213,nonsense_mediated_decay,A0A7I2V2Y2,1.0,0.0,0.0,0.0003837298541826554,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-215,protein_coding,A0A7P0TBK7,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-217,protein_coding,A0A7P0TAQ1,323.0,25.0,0.006292474200855777,0.1239447429009977,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-219,protein_coding,A0A7P0T8A3,222.0,128.0,0.03221746790838158,0.0851880276285495,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-221,protein_coding,A0A7P0TAW3,13.0,10.0,0.0025169896803423106,0.0049884881043745204,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-222,nonsense_mediated_decay,A0A7P0TBF1,0.0,1.0,0.0002516989680342311,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-224,nonsense_mediated_decay,A0A7P0T8Q4,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-226,nonsense_mediated_decay,A0A7P0T946,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-227,protein_coding,A0A7P0TAY0,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-228,protein_coding,A0A7P0Z4D1,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-229,nonsense_mediated_decay,A0A7P0Z4C6,0.0,66.0,0.01661213189025925,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-230,nonsense_mediated_decay,A0A7P0T8D3,0.0,1.0,0.0002516989680342311,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-231,protein_coding,A0A7P0T8Q5,1.0,0.0,0.0,0.0003837298541826554,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-232,protein_coding,A0A7P0T971,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-233,protein_coding,A0A7P0TA22,1034.0,148.0,0.0372514472690662,0.3967766692248657,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-234,protein_coding,A0A7P0T9X5,0.0,0.0,0.0,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VCP,VCP-236,nonsense_mediated_decay,A0A7P0T8D6,0.0,1.0,0.0002516989680342311,0.0,1.207155234100434,1.1017591801266093,0.10539605397382457
VDAC2,VDAC2-201,protein_coding,A0A0A0MR02,0.0,1.0,0.00019920318725099602,0.0,0.15631253402853668,0.8433108662116755,0.6869983321831388
VDAC2,VDAC2-202,protein_coding,P45880,4.0,723.0,0.14402390438247012,0.00041919932928107315,0.15631253402853668,0.8433108662116755,0.6869983321831388
VDAC2,VDAC2-204,protein_coding,Q5JSD2,64.0,8.0,0.0015936254980079682,0.00670718926849717,0.15631253402853668,0.8433108662116755,0.6869983321831388
VDAC2,VDAC2-205,protein_coding,A2A3S1,1.0,4.0,0.0007968127490039841,0.00010479983232026829,0.15631253402853668,0.8433108662116755,0.6869983321831388
VDAC2,VDAC2-206,protein_coding,Q5JSD1,39.0,7.0,0.0013944223107569722,0.004087193460490463,0.15631253402853668,0.8433108662116755,0.6869983321831388
VEZF1,VEZF1-201,protein_coding,J9JIC7,5.0,7.0,0.00760043431053203,0.003681885125184094,0.46161944997932275,0.09788333736404506,0.3637361126152777
VEZF1,VEZF1-202,protein_coding,Q14119,1334.0,114.0,0.1237785016286645,0.9823269513991163,0.46161944997932275,0.09788333736404506,0.3637361126152777
VEZF1,VEZF1-203,protein_coding,J3QLN5,19.0,7.0,0.00760043431053203,0.013991163475699559,0.46161944997932275,0.09788333736404506,0.3637361126152777
VEZF1,VEZF1-204,protein_coding,J3QSH4,0.0,793.0,0.8610206297502715,0.0,0.46161944997932275,0.09788333736404506,0.3637361126152777
VPS35,VPS35-201,protein_coding,Q96QK1,11513.0,938.0,0.3120425815036593,0.9901952352283478,0.6293523945956386,0.009115356917017021,0.6202370376786216
VPS35,VPS35-207,nonsense_mediated_decay,I3L4S0,1.0,2.0,0.0006653359946773121,8.600670852326481e-05,0.6293523945956386,0.009115356917017021,0.6202370376786216
VPS35,VPS35-209,nonsense_mediated_decay,H3BRJ7,7.0,2026.0,0.6739853626081171,0.0006020469596628537,0.6293523945956386,0.009115356917017021,0.6202370376786216
VPS35,VPS35-212,nonsense_mediated_decay,A0A3B3ITD4,4.0,0.0,0.0,0.00034402683409305926,0.6293523945956386,0.009115356917017021,0.6202370376786216
VPS35L,VPS35L-201,protein_coding,E7EWW0,0.0,0.0,0.0,0.0,0.08518374627748779,1.1150659840964297,1.0298822378189418
VPS35L,VPS35L-202,protein_coding,Q7Z3J2,0.0,0.0,0.0,0.0,0.08518374627748779,1.1150659840964297,1.0298822378189418
VPS35L,VPS35L-204,protein_coding,H3BVG8,9.0,0.0,0.0,0.013235294117647059,0.08518374627748779,1.1150659840964297,1.0298822378189418
